"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","Comments"
1552257458,183,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552257001578,"NULL"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form",39,"entry.199788844",1552257461649,"text input"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552257461649,"text input"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552257461649,"text input"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552257461649,"text input"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552257461649,"text input"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1552257461649,"radio button"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552257461649,"radio button"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Some college credit no degree",1552257461649,"radio button"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1552257461649,"radio button"
1552257458,183,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552257461649,"radio button"
1552257458,183,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552257461650,"NULL"
1552257805,184,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552257777240,"NULL"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form",27,"entry.199788844",1552257801276,"text input"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552257801276,"text input"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552257801277,"text input"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552257801277,"text input"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552257801277,"text input"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1552257801281,"radio button"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552257801281,"radio button"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552257801281,"radio button"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Master’s degree",1552257801281,"radio button"
1552257805,184,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552257801282,"radio button"
